"dt_ini","dt_fin","id_cnpj","reg","uf","vl_or","cod_rec","id_importation","id_tenant","dt_created","dt_updated","year","month","day","hour","minute","rown"
"01/11/2022","30/11/2022","09017661000609",E300,GO,11837.78,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E300,AC,106.69,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000609",E300,SC,4133.780000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000528",E300,AM,703.01,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000366",E300,BA,63.04,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2022","30/11/2022","09017661000609",E300,RR,97.0,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000609",E300,BA,9626.299999999997,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000528",E300,BA,126.37,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,RJ,12091.550000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000609",E300,AL,175.98,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000609",E300,CE,3057.4700000000003,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000609",E300,MG,15.34,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,SE,830.08,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,TO,259.14,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,RN,1175.32,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2022","30/09/2022","09017661000609",E300,RO,535.9100000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000870",E300,SC,48.63,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,RJ,9399.640000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000366",E300,MG,295.2,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000609",E300,RO,424.68,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000366",E300,CE,152.16,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000528",E300,GO,221.39999999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2022","31/08/2022","09017661000609",E300,PI,1637.2400000000002,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,RN,510.19999999999993,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2022","31/08/2022","09017661000609",E300,MG,12909.639999999994,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E300,GO,6880.040000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E300,GO,11169.359999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000102",E300,PE,194.99,"100110","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2022","30/09/2022","09017661000609",E300,MG,8556.17,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000609",E300,SC,7552.389999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000366",E300,RJ,17.7,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000790",E300,MG,33.42,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,BA,827.05,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000790",E300,SE,306.0,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000528",E300,PR,102.37,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2022","31/08/2022","09017661000609",E300,RJ,201.23999999999998,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,PB,1556.8599999999997,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000609",E300,BA,9323.98,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000609",E300,DF,9080.749999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2022","30/11/2022","09017661000609",E300,AC,107.63,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000528",E300,ES,172.83,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000528",E300,SE,87.55,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000609",E300,PI,1087.2399999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000609",E300,ES,2836.7999999999993,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000609",E300,MS,6333.79,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000366",E300,SC,30.17,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2022","30/11/2022","09017661000609",E300,RJ,16739.32000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661001095",E300,SP,76.25,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000528",E300,RJ,17.44,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2022","30/11/2022","09017661000609",E300,ES,2771.360000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,BA,1286.97,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E300,SE,923.3199999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000609",E300,RS,4779.089999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000528",E300,SE,359.74999999999994,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000609",E300,PE,5558.3,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000609",E300,AL,891.24,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000609",E300,MA,1064.66,"100110","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000528",E300,RJ,695.33,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000609",E300,GO,15147.189999999997,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000790",E300,PE,93.85,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000528",E300,PR,2438.28,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000528",E300,RS,70.0,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,MS,4493.0,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000102",E300,SC,15.25,"100110","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,DF,7423.999999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000609",E300,AC,286.94,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,TO,373.3,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000609",E300,CE,5205.010000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E300,ES,2604.27,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000870",E300,RO,105.68,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000366",E300,MG,48.39,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000790",E300,MG,101.58,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000285",E300,BA,25.2,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,SC,3676.0299999999997,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2022","30/11/2022","09017661000609",E300,PE,5959.450000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E300,SE,2369.82,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000609",E300,RN,471.32,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,AM,2884.59,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000609",E300,PI,2279.65,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2022","30/09/2022","09017661000609",E300,MA,574.61,"100110","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2022","31/08/2022","09017661000609",E300,DF,7058.4400000000005,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000609",E300,PI,2645.7000000000007,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000609",E300,AP,82.33,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000528",E300,AL,6.89,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,CE,2948.28,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2022","30/11/2022","09017661000609",E300,RS,9202.28,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000528",E300,PR,815.7,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000870",E300,RS,206.70999999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
